Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
1.0,Female,20.0,Yes,No,No,No,0.0,,,,,,,,2.0,,No,0.0,48.0,None,Yes,5.19,Yes,,Fiber Optic,,,Yes,Yes,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,107.4,,0.0,0.0,249.12,5370.42,
1.0,Female,79.0,No,Yes,No,No,0,United States,California,Rio Vista,,"38.148862, -121.737696",38.148862,-121.737696,4.0,Q3,No,0.0,5.0,None,,43.99,No,Yes,DSL,27.0,Yes,Yes,No,,No,No,No,No,Two Year,,Credit Card,59.9,287.85,,20.0,219.95000000000002,527.8000000000001,
1.0,Male,67.0,No,Yes,No,No,0.0,United States,California,El Sobrante,94803.0,"37.963995, -122.288296",37.963995,,3.0,,No,0.0,19.0,,Yes,,Yes,Yes,Fiber Optic,15.0,No,No,Yes,,No,,No,Yes,Month-to-Month,,Bank Withdrawal,79.85,1471.75,0.0,0.0,318.82000000000005,1790.5700000000002,
1.0,Female,63.0,No,No,No,No,0.0,,,,,,,,,Q3,No,0.0,21.0,None,Yes,9.06,Yes,Yes,Fiber Optic,10.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,97.35,2119.5,0.0,,190.26000000000002,2309.76,
1.0,Male,58.0,No,No,No,No,0.0,United States,,Callahan,96014.0,,41.388397,-122.794636,2.0,Q3,No,0.0,1.0,Offer E,,44.75,No,Yes,Cable,12.0,No,No,No,No,No,,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0.0,44.75,90.6,
1.0,Female,21.0,Yes,No,No,No,0,United States,California,Los Angeles,90019.0,"34.049841, -118.33846",34.049841,-118.33846,,,No,0.0,8.0,,Yes,1.28,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.6,548.9,0.0,0.0,10.24,559.14,
1.0,Male,40.0,No,No,No,No,0.0,United States,California,Long Beach,90822.0,"33.778436, -118.118648",33.778436,-118.118648,1.0,,No,0.0,1.0,Offer E,Yes,,No,,Fiber Optic,,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,70.4,0.0,0.0,29.63,100.03,
1.0,Male,59.0,No,No,,Yes,2.0,,California,,93455.0,"34.818227, -120.418784",34.818227,,4.0,Q3,No,0.0,,Offer B,No,,No,Yes,DSL,19.0,Yes,No,Yes,,No,No,No,Yes,One Year,No,Credit Card,34.8,1980.3,,0.0,0.0,,
1.0,Female,48.0,No,No,No,No,0.0,,,,,,,,1.0,,No,0.0,,None,Yes,15.07,No,Yes,Cable,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46.0,193.6,0.0,,60.28,253.88,
1.0,Female,25.0,Yes,No,No,No,0,United States,California,Tecate,,"32.587557, -116.636816",32.587557,-116.636816,4.0,Q3,No,0.0,43.0,Offer B,Yes,24.85,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,,4895.1,10.76,,1068.55,5952.89,
1.0,,63.0,No,No,No,No,0.0,United States,,Midway City,92655.0,"33.744439, -117.98588",33.744439,,5.0,Q3,No,0.0,1.0,None,,,No,No,,0.0,No,No,No,No,No,No,No,No,Month-to-Month,,Credit Card,20.2,20.2,0.0,0.0,13.08,33.28,
1.0,Female,42.0,No,No,Yes,Yes,2.0,United States,California,Ceres,95307.0,"37.553469, -120.952825",37.553469,-120.952825,3.0,Q3,Yes,7.0,,None,Yes,27.65,No,No,None,0.0,No,No,No,No,No,,,No,Two Year,No,Bank Withdrawal,20.25,890.35,0.0,0.0,1271.8999999999999,2162.25,
1.0,Male,31.0,No,No,No,No,0.0,United States,California,Winterhaven,92283.0,"32.852947, -114.850784",32.852947,-114.850784,,,No,0,2.0,None,Yes,11.19,,Yes,Fiber Optic,14.0,No,No,,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,69.8,146.65,0.0,10.0,22.38,179.03,
,Male,48.0,No,No,Yes,Yes,1.0,United States,,,90029.0,"34.089953, -118.294824",34.089953,-118.294824,3.0,Q3,Yes,5.0,10.0,,Yes,15.51,No,No,None,,No,No,No,No,No,No,,No,Two Year,No,Credit Card,19.85,198.5,0.0,0.0,,353.6,
1.0,Female,48.0,No,No,No,No,0.0,United States,California,Los Angeles,90010.0,"34.062125, -118.315709",34.062125,-118.315709,2.0,Q3,No,0.0,26.0,None,Yes,17.53,Yes,Yes,,15.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1834.95,0.0,0.0,455.78000000000003,2290.73,
,Male,34.0,No,No,,No,0.0,United States,California,Santa Rosa,95409.0,"38.468893, -122.580539",38.468893,-122.580539,3.0,Q3,No,0.0,13.0,,Yes,7.33,No,No,None,0.0,No,No,No,No,,No,No,No,One Year,Yes,,19.95,253.8,0.0,0.0,95.29,349.09000000000003,
1.0,Female,25.0,Yes,No,Yes,No,0.0,United States,California,Simi Valley,93065.0,"34.269449, -118.768471",34.269449,-118.768471,,Q3,Yes,4.0,25.0,None,Yes,2.34,No,Yes,DSL,73.0,Yes,Yes,,Yes,No,Yes,,Yes,,Yes,Credit Card,71.05,1837.7,28.08,0.0,58.5,1868.1200000000001,
1.0,Male,40.0,No,No,No,No,0.0,United States,California,Rancho Cordova,95670.0,"38.602723, -121.279913",38.602723,-121.279913,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,64.0,No,No,No,No,0.0,,California,North Hills,91343.0,"34.238802, -118.482296",34.238802,-118.482296,3.0,Q3,No,0.0,33.0,Offer C,Yes,42.29,No,Yes,Fiber Optic,13.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.95,2684.85,0.0,0.0,1395.57,4080.42,
,Female,36.0,No,No,No,No,0.0,United States,California,Whittier,90601.0,"34.007353, -118.033683",34.007353,-118.033683,,Q3,No,0.0,43.0,None,Yes,,No,Yes,Fiber Optic,12.0,No,,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.65,,0.0,0.0,,5095.75,
1.0,Male,76.0,No,No,Yes,No,0.0,United States,,,96046.0,"40.648024, -123.465088",40.648024,-123.465088,,Q3,Yes,2.0,63.0,Offer B,No,,No,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.1,2298.9,0.0,0.0,0.0,2298.9,
1.0,Female,21.0,Yes,No,No,No,0.0,,,,,,,,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,32.0,No,No,Yes,No,0.0,United States,California,Junction City,96048.0,"40.913192, -123.06597",40.913192,-123.06597,3.0,,Yes,4.0,50.0,None,Yes,46.91,No,No,None,0.0,No,No,No,No,No,,No,No,Two Year,No,Credit Card,20.55,1067.65,,0.0,2345.5,3413.15,
1.0,Male,52.0,No,No,No,No,0.0,,California,San Diego,92122.0,"32.85723, -117.209783",32.85723,-117.209774,1.0,Q3,No,0.0,1.0,Offer E,Yes,14.17,No,No,None,0.0,No,,No,No,No,No,No,,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0.0,14.17,33.77,
1.0,Female,49.0,No,No,No,No,0.0,United States,California,Modesto,95356.0,"37.716186, -121.025836",37.716186,-121.025836,,Q3,No,0.0,1.0,None,Yes,2.85,No,No,None,0.0,No,,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.4,19.4,0.0,,2.85,22.25,
1.0,Male,32.0,No,No,Yes,No,0.0,United States,California,Riverside,92507.0,"33.976328, -117.319786",33.976328,-117.319786,3.0,Q3,Yes,7.0,28.0,Offer C,Yes,28.86,,Yes,Cable,24.0,Yes,Yes,No,Yes,No,No,,Yes,Month-to-Month,No,Mailed Check,60.9,1785.65,0.0,0.0,808.0799999999999,2593.73,
,Male,34.0,No,No,No,No,0.0,United States,California,Fawnskin,,"34.274846, -116.937581",34.274846,-116.937581,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,64.0,No,No,Yes,No,0.0,,,,,,,,5.0,Q3,Yes,3.0,72.0,None,Yes,24.42,Yes,No,None,0.0,No,No,No,,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1830.05,0.0,0.0,1758.2400000000002,3588.29,
,Female,48.0,No,No,Yes,No,0.0,United States,California,Vista,92083.0,"33.17494, -117.242761",33.17494,-117.242761,4.0,Q3,Yes,9.0,70.0,None,Yes,23.52,No,No,,0.0,No,No,No,No,No,No,No,No,,No,,19.45,1303.5,14.49,0.0,1646.3999999999999,2935.41,
1.0,Female,77.0,No,Yes,Yes,No,0.0,,,,,,,,2.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,27.0,Yes,No,Yes,Yes,1.0,United States,California,Georgetown,,,38.9386,,3.0,Q3,Yes,7.0,47.0,Offer B,No,0.0,No,Yes,,47.0,Yes,No,Yes,Yes,No,No,,,One Year,No,Bank Withdrawal,40.3,1794.8,0.0,0.0,0.0,1794.8,
1.0,Male,63.0,No,No,Yes,Yes,2.0,United States,California,,95336.0,,37.830267,-121.201018,4.0,Q3,Yes,10.0,42.0,,Yes,34.33,No,No,None,0.0,No,No,No,No,No,,No,No,Two Year,No,,19.35,867.3,0.0,0.0,1441.86,2309.16,
1.0,Male,50.0,No,No,Yes,Yes,2.0,,,,,,,,5.0,,Yes,4.0,54.0,None,Yes,7.25,Yes,Yes,Fiber Optic,57.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,5637.85,,0.0,391.5,6006.34,
1.0,Male,41.0,No,No,Yes,No,0.0,United States,California,,93040.0,"34.432843, -118.730106",34.432843,-118.730106,3.0,Q3,No,0.0,1.0,None,Yes,36.44,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,74.5,,0.0,36.44,110.94,
1.0,Female,29.0,Yes,No,Yes,No,0.0,United States,,Los Angeles,90021.0,"34.029043, -118.239504",34.029043,,5.0,Q3,Yes,6.0,59.0,None,Yes,31.43,,No,,0.0,No,No,No,No,No,No,No,No,,No,Credit Card,20.35,1267.0,0.0,0.0,1854.37,3121.37,
1.0,Male,34.0,No,No,Yes,No,0.0,United States,,,95537.0,"40.726949, -124.217378",40.726949,-124.217378,3.0,Q3,Yes,9.0,59.0,Offer B,Yes,14.98,Yes,Yes,Fiber Optic,19.0,,Yes,Yes,,Yes,Yes,Yes,,Two Year,No,Bank Withdrawal,113.75,6561.25,0.0,0.0,883.82,7445.07,
1.0,Female,21.0,Yes,No,No,No,0.0,United States,California,Los Angeles,90068.0,"34.137411, -118.328915",34.137411,-118.328915,4.0,Q3,No,0.0,5.0,Offer E,Yes,29.74,Yes,Yes,Fiber Optic,42.0,No,No,Yes,Yes,No,No,,Yes,Month-to-Month,Yes,Bank Withdrawal,82.75,417.75,0.0,0.0,148.7,566.45,
1.0,Male,48.0,No,No,Yes,No,0.0,United States,California,El Segundo,90245.0,"33.917145, -118.401554",33.917145,-118.401554,4.0,Q3,Yes,4.0,30.0,None,Yes,5.56,Yes,Yes,DSL,8.0,No,No,No,No,,No,No,No,Month-to-Month,No,Bank Withdrawal,49.9,1441.95,0.0,100.0,166.79999999999998,1708.75,
1.0,Male,64.0,No,No,Yes,Yes,2.0,United States,California,Belmont,94002.0,"37.509366, -122.306132",37.509366,-122.306132,3.0,Q3,Yes,7.0,31.0,Offer C,No,0.0,No,Yes,Cable,25.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0.0,,0.0,1848.8,
1.0,Male,48.0,No,No,Yes,No,0.0,United States,California,Susanville,96130.0,"40.559177, -120.612113",40.559177,-120.612113,1.0,Q3,Yes,1.0,,None,No,0.0,No,Yes,DSL,42.0,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,54.55,2978.3,0.0,50.0,0.0,3028.3,
1.0,Male,31.0,No,No,No,No,0.0,,,,,,,,5.0,Q3,No,0.0,27.0,None,Yes,33.4,No,No,None,0.0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.1,562.6,0.0,0.0,901.8,1464.4,
1.0,,58.0,No,No,No,No,0.0,United States,California,Trinidad,95570.0,"41.162295, -124.027381",41.162295,-124.027381,1.0,Q3,No,0.0,3.0,Offer E,,2.88,No,,DSL,17.0,,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0.0,0.0,8.64,178.08999999999997,
,,23.0,Yes,No,,No,0.0,,California,Mariposa,95338.0,"37.526791, -119.99437",37.526791,-119.99437,1.0,Q3,No,0.0,1.0,None,Yes,1.63,No,Yes,Fiber Optic,,,Yes,No,No,Yes,No,No,No,Month-to-Month,,,84.3,84.3,0.0,10.0,1.63,95.92999999999999,
1.0,,44.0,No,No,No,No,0,United States,California,San Francisco,,,37.760412,,,,No,0,53.0,None,Yes,29.8,Yes,,Fiber Optic,4.0,Yes,No,Yes,No,Yes,Yes,Yes,,One Year,Yes,Credit Card,106.95,5785.5,0.0,0.0,1579.4,7364.9,
1.0,Female,23.0,Yes,No,No,No,0.0,United States,California,Novato,94949.0,"38.067204, -122.524004",38.067204,-122.524004,3.0,Q3,No,0,3.0,,Yes,10.1,No,,,73.0,Yes,No,,No,,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,233.65,0.0,0.0,30.299999999999997,263.95,
1.0,Male,75.0,No,Yes,Yes,No,0.0,United States,California,Nice,95464.0,"39.12334, -122.838198",39.12334,-122.838198,,Q3,Yes,1.0,7.0,Offer E,Yes,13.63,No,Yes,Fiber Optic,27.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,,95.41000000000001,772.11,
1.0,Female,26.0,Yes,No,Yes,Yes,3.0,United States,California,Tujunga,91042.0,"34.296574, -118.244839",34.296574,-118.244839,,Q3,Yes,1.0,2.0,Offer E,Yes,11.51,Yes,Yes,Fiber Optic,,No,No,Yes,Yes,Yes,Yes,Yes,,,Yes,Bank Withdrawal,104.4,242.8,45.44,,23.02,220.38000000000002,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Livingston,95334.0,"37.361987, -120.748394",37.361987,-120.748394,3.0,Q3,No,0.0,12.0,Offer D,,17.14,No,,,48.0,,Yes,No,No,No,No,No,No,,Yes,Bank Withdrawal,49.4,611.65,0.0,90.0,,907.3299999999999,
1.0,Male,48.0,No,No,Yes,Yes,3.0,United States,California,Soledad,93960.0,"36.414216, -121.360597",36.414216,-121.360597,4.0,Q3,Yes,10.0,34.0,Offer C,Yes,20.05,Yes,Yes,Fiber Optic,57.0,No,,Yes,No,No,Yes,Yes,,,,Credit Card,90.05,3097.0,0.0,0.0,681.7,3778.7,
1.0,Male,29.0,Yes,No,No,No,0,United States,,Canoga Park,91304.0,"34.224377, -118.632656",34.224377,-118.632656,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,69.0,No,No,No,No,0.0,United States,California,Grass Valley,,"39.099204, -121.137962",39.099204,-121.137962,1.0,,No,0.0,1.0,None,Yes,11.34,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,No,,Yes,Month-to-Month,Yes,,,74.7,0.0,0.0,11.34,86.04,
1.0,Male,69.0,No,Yes,Yes,No,0.0,United States,California,Yountville,94599.0,"38.421458, -122.365048",38.421458,-122.365048,5.0,,Yes,2.0,23.0,None,Yes,,No,No,None,,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.75,,37.64,0.0,1054.09,,
1.0,Male,21.0,Yes,No,No,No,0.0,United States,California,Los Angeles,90013.0,,34.044639,-118.240413,3.0,Q3,No,0.0,16.0,Offer D,Yes,32.62,No,,,0.0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.95,326.8,0.0,0.0,,848.72,
1.0,Male,45.0,No,No,Yes,Yes,2.0,,,,,,,,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,51.0,No,No,Yes,No,0.0,United States,California,Sacramento,95825.0,,38.590035,-121.412455,1.0,Q3,Yes,1.0,32.0,None,Yes,46.92,Yes,Yes,Fiber Optic,9.0,,No,Yes,,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.05,2954.5,0.0,70.0,1501.44,4525.9400000000005,
1.0,Male,54.0,No,No,No,No,0.0,United States,California,,95551.0,"40.665952, -124.240051",,-124.240051,,Q3,No,0.0,1.0,None,Yes,8.02,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.5,19.5,0.0,0.0,8.02,27.52,
1.0,Male,55.0,No,No,No,No,0.0,United States,California,San Francisco,94110.0,"37.750021, -122.415201",37.750021,-122.415201,,Q3,No,0.0,72.0,,Yes,45.41,Yes,Yes,Cable,20.0,,Yes,Yes,Yes,Yes,,Yes,Yes,Two Year,No,Bank Withdrawal,92.0,6632.75,0.0,0.0,3269.5199999999995,9902.27,
1.0,Male,68.0,No,Yes,No,No,0,United States,California,Sheep Ranch,95250.0,"38.244806, -120.417301",38.244806,-120.417301,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,32.0,No,No,Yes,Yes,2.0,United States,California,San Mateo,94404.0,"37.556094, -122.272437",,,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,64.0,No,No,Yes,No,0,,California,Bodega Bay,94923.0,"38.377165, -123.037957",38.377165,-123.037957,4.0,Q3,Yes,6.0,52.0,Offer B,Yes,41.34,Yes,Yes,Cable,24.0,Yes,,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,,4354.45,0.0,0.0,2149.6800000000003,6504.13,
1.0,,23.0,Yes,No,,No,0.0,United States,California,San Mateo,94404.0,"37.556094, -122.272437",37.556094,-122.272437,,Q3,Yes,1.0,57.0,None,Yes,32.37,Yes,Yes,Fiber Optic,28.0,No,Yes,No,,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,5611.7,0.0,0.0,1845.09,7456.79,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Annapolis,,"38.731055, -123.316553",38.731055,-123.316553,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,26.0,Yes,No,No,Yes,2.0,United States,,Magalia,,"39.933852, -121.584371",39.933852,-121.584371,5.0,Q3,No,0.0,46.0,None,Yes,17.51,No,Yes,Fiber Optic,85.0,,Yes,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4391.25,0.0,0.0,805.46,5196.71,
1.0,Male,48.0,No,No,Yes,Yes,3.0,United States,California,Dulzura,91917.0,"32.622999, -116.687855",32.622999,,3.0,Q3,Yes,10.0,70.0,,Yes,39.06,Yes,Yes,Fiber Optic,75.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,,114.75,7842.3,0.0,0.0,2734.2000000000003,10576.5,
1.0,Female,25.0,Yes,No,No,No,0.0,United States,California,San Ysidro,92173.0,"32.555828, -117.040073",32.555828,-117.040073,2.0,Q3,No,0.0,13.0,Offer D,Yes,6.03,Yes,Yes,Fiber Optic,48.0,No,No,No,No,No,No,,,Month-to-Month,Yes,Mailed Check,,999.45,,,78.39,1077.8400000000001,
1.0,Male,79.0,No,Yes,Yes,No,0.0,United States,California,La Verne,91750.0,"34.144703, -117.770299",34.144703,-117.770299,,,Yes,1.0,,None,Yes,36.66,Yes,Yes,Fiber Optic,9.0,No,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4925.35,0.0,0.0,2089.62,7014.97,
1.0,Female,65.0,No,Yes,No,No,0.0,United States,California,Caruthers,93609.0,"36.5276, -119.865999",36.5276,-119.865999,3.0,Q3,No,0.0,38.0,None,Yes,4.09,No,No,None,0.0,No,No,No,,No,No,No,No,,No,Mailed Check,20.2,735.9,0.0,0.0,155.42,891.3199999999999,
1.0,Male,58.0,No,No,No,No,0,United States,,Lomita,90717.0,,33.794209,-118.317354,3.0,Q3,No,0.0,57.0,,Yes,5.71,No,No,None,0.0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.6,1170.55,,0.0,325.46999999999997,,
1.0,Male,48.0,No,No,No,No,0.0,United States,California,Winterhaven,92283.0,,32.852947,-114.850784,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,Male,22.0,Yes,No,No,No,0.0,United States,California,Lake Hughes,93532.0,"34.659579, -118.584212",,-118.584212,1.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,52.0,No,No,Yes,Yes,2.0,United States,California,El Cajon,92020.0,,32.79697,-116.969082,4.0,Q3,Yes,4.0,46.0,,Yes,38.45,No,Yes,,15.0,Yes,,Yes,Yes,,No,No,Yes,One Year,No,Credit Card,56.9,2560.1,0.0,0.0,1768.7,4328.8,
1.0,,53.0,No,No,,No,0.0,United States,California,Pasadena,91103.0,"34.167465, -118.165327",34.167465,-118.165327,2.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,26.0,Yes,No,Yes,No,0.0,United States,California,Echo Lake,95721.0,"38.851842, -120.076204",38.851842,-120.076204,3.0,Q3,Yes,4.0,72.0,Offer A,Yes,,Yes,Yes,Fiber Optic,76.0,,Yes,Yes,,Yes,Yes,Yes,,Two Year,,Bank Withdrawal,,8312.75,0.0,0.0,1751.04,10063.79,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Emeryville,94608.0,"37.83726, -122.287648",,,3.0,Q3,Yes,4.0,71.0,Offer A,Yes,10.97,Yes,Yes,DSL,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.1,5585.4,0.0,0.0,778.87,6364.2699999999995,
,Female,61.0,No,No,Yes,Yes,2.0,United States,California,,92870.0,"33.881158, -117.854783",33.881158,-117.854783,3.0,Q3,Yes,1.0,72.0,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,20.0,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.4,8543.25,0.0,0.0,2077.92,10621.17,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Torrance,90505.0,"33.807882, -118.347957",33.807882,,3.0,Q3,Yes,4.0,30.0,Offer C,Yes,16.48,No,Yes,DSL,17.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,,,0.0,0.0,494.40000000000003,2417.9,
1.0,Male,39.0,No,No,,No,0.0,United States,California,Monte Rio,95462.0,,38.471049,-123.015549,,Q3,No,0.0,71.0,Offer A,Yes,5.51,No,Yes,Cable,6.0,,,Yes,Yes,,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.1,,,0.0,391.21,6437.11,
1.0,Female,19.0,Yes,No,,No,0.0,,,,,,,,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23.0,Yes,No,,No,0.0,United States,California,River Pines,95675.0,"38.545775, -120.743325",38.545775,-120.743325,3.0,,No,0.0,9.0,None,,13.05,No,,Fiber Optic,73.0,Yes,,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,708.2,0.0,,117.45,825.6500000000001,
1.0,,23.0,Yes,No,,No,0.0,United States,,Berkeley,94709.0,"37.878554, -122.26609",37.878554,-122.26609,5.0,Q3,Yes,1.0,,None,Yes,,Yes,Yes,Cable,59.0,No,No,No,Yes,Yes,Yes,Yes,,Month-to-Month,No,Bank Withdrawal,71.6,1957.1,0.0,140.0,365.85,2462.95,
1.0,,72.0,No,Yes,No,No,0.0,,,,,,,,,Q3,No,0.0,66.0,None,Yes,45.59,Yes,Yes,Fiber Optic,24.0,,,No,,No,No,No,No,Month-to-Month,Yes,Credit Card,80.45,5224.35,0.0,140.0,3008.94,8373.29,
,Female,51.0,No,No,Yes,Yes,1.0,United States,California,Frazier Park,,"34.907911, -119.234281",34.907911,,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,57.0,No,No,Yes,Yes,1.0,United States,California,Pomona,91767.0,"34.083086, -117.737997",34.083086,-117.737997,4.0,Q3,No,0.0,32.0,None,No,0.0,,Yes,Cable,14.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.15,1051.05,0.0,0.0,0.0,1051.05,
1.0,,23.0,Yes,No,,No,0.0,,,Cloverdale,95425.0,"38.801936, -122.938935",38.801936,-122.938935,1.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,69.0,No,Yes,No,No,0.0,,California,Stockton,95204.0,"37.974498, -121.319568",37.974498,-121.319568,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,46.0,No,No,Yes,No,0.0,United States,California,,91207.0,"34.182378, -118.262922",34.182378,-118.262922,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,55.0,No,No,Yes,No,0.0,United States,California,,95227.0,"38.227285, -121.02789",38.227285,,4.0,Q3,Yes,4.0,70.0,Offer A,Yes,33.37,Yes,Yes,DSL,9.0,No,Yes,,Yes,Yes,No,No,,Two Year,No,Credit Card,76.1,5264.25,0.0,110.0,2335.8999999999996,,
1.0,Female,52.0,No,No,Yes,Yes,3.0,United States,California,Garden Grove,92843.0,,33.764018,-117.931507,5.0,Q3,Yes,1.0,38.0,Offer C,Yes,44.32,No,No,None,0.0,No,No,No,No,,No,,No,One Year,No,Credit Card,20.3,749.35,10.65,0.0,1684.16,2422.86,
1.0,Female,72.0,No,Yes,Yes,No,0.0,,California,Frazier Park,93225.0,"34.827662, -118.999073",,-118.999073,5.0,Q3,Yes,8.0,58.0,Offer B,Yes,47.34,,Yes,Fiber Optic,28.0,No,No,No,Yes,Yes,Yes,Yes,Yes,,Yes,,100.4,5749.8,0.0,0.0,2745.7200000000003,8495.52,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Orland,95963.0,"39.748037, -122.302169",39.748037,-122.302169,,Q3,Yes,7.0,56.0,None,Yes,,Yes,Yes,Fiber Optic,,Yes,No,No,,Yes,Yes,Yes,,One Year,Yes,Bank Withdrawal,,5514.95,0.0,0.0,2626.4,8141.35,
1.0,Male,47.0,No,No,Yes,No,0.0,United States,California,,90245.0,"33.917145, -118.401554",33.917145,-118.401554,3.0,Q3,Yes,9.0,69.0,,Yes,3.08,Yes,Yes,Fiber Optic,20.0,No,Yes,No,Yes,Yes,No,No,,,,Credit Card,,6460.55,,0.0,212.52,,
,,23.0,Yes,No,,No,0.0,United States,California,Murrieta,92563.0,"33.581045, -117.14719",33.581045,,1.0,Q3,No,0.0,40.0,None,Yes,35.58,Yes,Yes,Fiber Optic,8.0,No,No,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.8,4131.95,0.0,0.0,1423.1999999999998,,
