Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
3,76,0,17929,37.45567,-119.4729985,1,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,20893,34.438581,-119.685368,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,0,17944,36.125529,-119.4729985,1,1,14,7.26,16,86.1,1235.55,0,0,101.64,1337.19,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,54,2,36057,36.125529,-117.785168,4,0,58,5.01,23,94.35,5563.65,0,0,290.58,2106.41,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,24,0,614,39.381174,-121.21191,4,0,29,27.54,16,70.2,110.15,0,0,165.24,2106.41,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,31,0,48690,33.141265,-116.967221,5,0,10,0,24,40.7,449.3,0,0,0,449.3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,35,0,17944,36.125529,-119.4729985,4,0,37,38.43,30,70.2,2313.8,0,0,1421.91,2106.41,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
4,46,0,332,41.924174,-123.260788,1,0,16,21.04,16,20.25,327.45,0,0,336.64,664.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,55,0,6773,37.937082,-122.532369,2,0,5,0,2,39.5,210.75,39.27,0,0,171.48,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,61,0,24908,33.956228,-118.120993,4,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,17944,36.125529,-119.4729985,3,0,14,14.61,0,20.4,292.4,0,0,204.54,496.94,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,60,0,431,40.877552,-121.885884,3,0,24,33.97,22,51.15,1275.7,0,0,815.28,2090.98,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
0,25,0,17944,39.245911,-123.77214,4,6,29,22.05,16,20.1,1326.25,0,0,1587.6,2913.85,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
1,46,0,17944,36.125529,-117.232376,1,0,1,6.44,4,51.25,1379.175,0,0,411.36,57.69,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0
0,46,0,17944,33.936291,-118.332639,3,1,29,19.03,0,25.1,1275.6,0,0,1008.59,2284.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,36,0,18752,34.282704,-118.312929,4,4,57,22.61,13,103.05,5925.75,0,0,1812.03,7737.78,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,23,1,33300,33.88856,-118.351813,3,1,11,0,16,50.55,565.35,0,0,0,565.35,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
2,41,0,513,40.053684,-120.743116,1,0,1,8.31,16,69.5,69.5,0,0,8.31,77.81,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,44,0,31297,34.162515,-118.203869,1,0,24,24.76,2,96,2122.45,0,0,594.24,2716.69,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,46,0,18884,33.745746,-116.514215,3,0,29,10.06,25,48.95,1323.7,0,0,411.36,1615.44,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,64,2,17944,36.125529,-119.4729985,5,0,1,0,17,24.2,24.2,0,0,0,24.2,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0
0,46,1,3499,34.097863,-116.594561,4,1,37,22.61,29,70.2,3415.25,0,0,1438.93,4854.18,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
0,46,1,36123,34.178068,-118.615714,4,1,37,43.68,0,19.8,677.05,29.21,0,1616.16,2264,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
0,72,0,30742,34.370378,-118.504118,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,27959,32.741852,-119.4729985,3,8,70,27.97,2,79.25,5731.85,0,0,1957.9,2106.41,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1
0,60,0,17944,36.125529,-119.4729985,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,56709,34.002642,-118.287596,4,0,29,7.55,71,79,1902,0,0,188.75,2090.75,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
0,48,0,88,41.737962,-123.07557,4,9,58,11.81,0,19.85,1158.85,0,0,684.98,2106.41,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,46,0,752,38.696659,-123.436861,4,2,63,48.14,28,67.25,4234.15,0,150,3032.82,7416.97,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
0,46,0,30751,37.750553,-122.197175,3,0,42,32.02,0,20.7,828.85,0,0,1344.84,2173.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
0,46,0,75319,33.990646,-117.663025,4,0,61,42.31,59,68.05,4158.25,0,0,411.36,6739.16,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
0,34,0,17944,36.125529,-119.4729985,3,0,64,30.27,12,84.3,5289.05,0,0,1937.28,7226.33,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
0,46,0,2349,38.731771,-123.064272,4,6,69,22.61,30,95.2,1379.175,0,0,411.36,7501.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
0,66,0,20350,37.601248,-119.4729985,3,0,7,26.29,20,84.35,609.65,29.17,0,184.03,774.51,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
1,54,0,17944,36.125529,-119.4729985,1,0,1,29.78,13,69.55,69.55,0,0,29.78,99.33,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
3,69,0,15757,34.437945,-119.4729985,3,1,69,22.61,4,108.4,7318.2,0,0,3372.72,10690.92,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
0,38,0,62069,33.645672,-117.922613,4,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21,0,7918,35.536115,-120.739231,2,1,70,41.88,59,109.5,7674.55,0,150,2931.6,10756.15,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
4,46,0,36349,37.351214,-121.952417,1,0,39,0,48,48.95,1880.85,0,0,0,1880.85,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
3,30,0,36057,36.125529,-117.785168,2,0,1,44.59,41,70.6,1379.175,0,0,411.36,115.19,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0
0,44,0,7863,32.730264,-116.950963,5,0,29,35.32,15,89.4,4869.5,0,0,1907.28,6776.78,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
0,67,0,56280,34.035602,-117.591528,3,0,29,7.95,12,105,1379.175,0,20,151.05,2178.3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,42,0,20993,38.660442,-121.346321,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,23981,34.17051,-119.4729985,3,8,35,48.3,73,109.95,3782.4,31.9,0,1690.5,2106.41,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,25,3,15536,37.410236,-121.320337,5,9,62,36.54,41,70.45,4300.45,0,0,2265.48,6565.93,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
0,68,0,306,36.545353,-119.338535,3,0,29,19.14,0,25,1501.75,0,0,1167.54,2669.29,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
0,27,0,6242,33.849263,-116.382778,3,0,14,43.5,0,19.9,283.75,0,0,609,2106.41,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3,46,0,17944,36.125529,-119.4729985,2,0,38,17.66,41,84.25,3264.5,0,0,671.08,3935.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
3,54,0,33280,34.050322,-118.147037,3,0,44,40.17,6,84.8,3862.55,0,0,1767.48,5630.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,28,0,38041,34.089927,-118.095645,5,0,3,37.01,0,20.5,76.95,0,0,111.03,187.98,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
0,51,0,46342,33.976753,-117.897367,3,0,10,17.01,0,24.5,270.15,0,0,170.1,440.25,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,68,0,17944,32.898613,-117.202937,2,0,1,39.78,12,50.15,50.15,0,0,39.78,89.93,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
0,52,2,1332,38.42528,-119.475741,4,10,45,0,19,51,2264.5,0,0,0,2264.5,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,50,0,21911,33.833686,-117.513063,5,0,1,22.61,16,20.65,20.65,0,0,1.47,22.12,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,57,0,27505,32.72523,-117.171346,4,1,32,12.35,0,70.2,641.15,0,0,395.2,1036.35,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,35,3,17944,38.42528,-119.475741,3,0,39,24.38,53,99.95,3767.4,0,0,950.82,4718.22,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
1,39,0,20643,37.736535,-122.45732,3,1,29,30.62,11,68.5,68.5,0,0,30.62,99.12,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
1,70,0,17944,34.2112,-118.230625,3,0,15,7.99,16,75.3,1147.45,0,0,119.85,1267.3,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
0,47,0,28819,34.424926,-117.184503,3,0,35,0,26,49.2,1701.65,0,0,0,1701.65,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,52,0,8217,37.550074,-118.837167,5,0,58,44.67,8,80.65,4807.35,0,0,2590.86,7398.21,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,40,0,32488,37.590421,-122.306467,3,8,10,31.09,5,80.85,808.5,0,0,310.9,1119.4,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,69,0,148,37.266388,-122.26308,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,76,0,11191,38.809175,-121.171375,5,9,72,0,9,64.45,4641.1,0,0,0,4641.1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,51,0,210,34.866032,-120.536546,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,1,71126,32.607964,-117.059459,4,8,71,11.13,0,20.5,1500.95,0,0,790.23,2291.18,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
3,71,0,5501,36.125529,-119.4729985,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58,2,8870,36.464635,-119.094348,5,9,71,27.26,12,95.75,6849.4,0,0,1935.46,8784.86,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
0,24,0,227,39.559709,-120.345639,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,17944,34.046174,-118.446333,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,0,9038,36.125529,-122.511694,4,0,1,0,16,24.9,24.9,0,0,0,24.9,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
2,46,0,46984,34.028331,-118.354338,3,0,10,22.61,30,29.5,255.25,0,40,0,295.25,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,24,0,81141,36.931654,-121.752383,5,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,12083,34.567058,-117.362329,3,2,11,40.76,0,70.2,225.75,0,0,411.36,674.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,46,0,62784,34.048013,-118.293953,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,0,17944,40.485849,-124.163234,2,0,29,41.37,28,75.55,166.3,0,0,82.74,249.04,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,54,0,8406,38.578604,-122.024579,3,0,10,17.07,3,80.7,788.8,38.42,50,170.7,971.08,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1
3,68,0,49968,37.03889,-121.528955,3,0,29,3.96,27,89.7,1047.7,0,0,411.36,1091.26,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,22,2,17944,36.125529,-119.4729985,3,5,16,9.16,59,84.9,1398.25,0,0,146.56,2106.41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
0,48,3,1004,38.099323,-122.945723,5,1,29,22.61,53,35.5,552.7,0,80,0,632.7,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
5,57,0,17944,35.916943,-120.129921,2,0,43,37.25,20,56.15,1379.175,0,0,1601.75,4101.05,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
3,26,0,42209,38.161321,-122.271588,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,0,1447,40.665952,-124.240051,5,0,13,21.36,0,19.3,279.3,0,0,277.68,556.98,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,42,0,1785,38.377165,-123.037957,3,0,35,20.07,23,108.95,4025.5,0,0,702.45,4727.95,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,47,0,30988,39.134075,-123.23422,4,0,18,33.8,17,56.25,969.85,0,30,608.4,1608.25,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
